Timestamp,Voltage (V),Voltage Adjusted (V),Current (A),Power (W),Relative Time (s),Mode,Attack Type,Attack,Host,Measurement,Run
02:59:35.355,2.44,0.02,0.22,1.11,874.567,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:36.358,2.45,0.03,0.32,1.6,875.57,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:37.363,2.46,0.04,0.42,2.09,876.575,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:38.376,2.45,0.03,0.32,1.6,877.588,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:39.346,2.44,0.03,0.27,1.35,878.558,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:40.358,2.44,0.03,0.27,1.35,879.57,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:41.364,2.43,0.02,0.17,0.86,880.576,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:42.375,2.44,0.03,0.27,1.35,881.587,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:43.349,2.45,0.04,0.37,1.84,882.561,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:44.355,2.44,0.02,0.22,1.11,883.567,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:45.361,2.45,0.03,0.32,1.6,884.573,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:46.368,2.45,0.03,0.32,1.6,885.58,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:47.373,2.44,0.02,0.22,1.11,886.585,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:48.352,2.46,0.04,0.42,2.09,887.564,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:49.356,2.45,0.03,0.32,1.6,888.568,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:50.363,2.45,0.03,0.32,1.6,889.575,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:51.364,2.44,0.03,0.27,1.35,890.576,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:52.358,2.45,0.03,0.32,1.6,891.57,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:53.364,2.45,0.04,0.37,1.84,892.576,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:54.369,2.44,0.03,0.27,1.35,893.581,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:55.373,2.45,0.03,0.32,1.6,894.585,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:56.372,2.45,0.04,0.37,1.84,895.584,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:57.382,2.45,0.03,0.32,1.6,896.594,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:58.357,2.45,0.04,0.37,1.84,897.569,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:59.368,2.45,0.03,0.32,1.6,898.58,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
03:00:00.370,2.45,0.04,0.37,1.84,899.582,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
03:00:01.373,2.44,0.02,0.22,1.11,900.585,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
