Timestamp;CPU Core #1 Temp (°C);CPU Core #2 Temp (°C);CPU Core #3 Temp (°C);CPU Core #4 Temp (°C);CPU Package Temp (°C);CPU Package Power (W);CPU Cores Power (W);CPU Graphics Power (W);CPU Total Load (%);RAM Load (%);GPU Core Temp (°C);GPU Core Load (%);GPU Memory Load (%)
2025-05-25 11:56:19;39,0 °C;39,0 °C;37,0 °C;39,0 °C;45,0 °C;5,8 W;2,7 W;0,0 W;4,9 %;57,8 %;44,0 °C;0,0 %;2,4 %
2025-05-25 11:56:21;40,0 °C;40,0 °C;38,0 °C;39,0 °C;46,0 °C;4,5 W;1,6 W;0,1 W;3,1 %;57,8 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:56:23;40,0 °C;43,0 °C;38,0 °C;40,0 °C;45,0 °C;6,3 W;3,1 W;0,0 W;6,0 %;57,8 %;44,0 °C;0,0 %;2,4 %
2025-05-25 11:56:25;39,0 °C;39,0 °C;37,0 °C;38,0 °C;45,0 °C;3,8 W;0,9 W;0,1 W;1,2 %;57,8 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:56:27;39,0 °C;39,0 °C;37,0 °C;40,0 °C;45,0 °C;4,2 W;1,1 W;0,1 W;0,9 %;57,8 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:56:29;37,0 °C;39,0 °C;38,0 °C;38,0 °C;45,0 °C;3,9 W;1,0 W;0,1 W;0,8 %;57,8 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:56:31;40,0 °C;42,0 °C;37,0 °C;39,0 °C;44,0 °C;5,2 W;2,0 W;0,0 W;2,7 %;57,8 %;44,0 °C;0,0 %;2,4 %
2025-05-25 11:56:33;38,0 °C;40,0 °C;37,0 °C;39,0 °C;45,0 °C;3,9 W;0,9 W;0,1 W;0,4 %;57,8 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:56:35;38,0 °C;40,0 °C;36,0 °C;38,0 °C;45,0 °C;4,2 W;1,1 W;0,1 W;1,3 %;57,8 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:56:37;38,0 °C;39,0 °C;37,0 °C;38,0 °C;44,0 °C;3,9 W;0,9 W;0,1 W;1,3 %;57,8 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:56:39;39,0 °C;39,0 °C;37,0 °C;38,0 °C;44,0 °C;4,0 W;1,0 W;0,1 W;1,6 %;57,8 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:56:41;39,0 °C;39,0 °C;37,0 °C;39,0 °C;45,0 °C;4,6 W;1,5 W;0,1 W;1,7 %;57,7 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:56:43;39,0 °C;39,0 °C;38,0 °C;36,0 °C;46,0 °C;6,1 W;2,9 W;0,0 W;4,7 %;57,7 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:56:45;38,0 °C;39,0 °C;37,0 °C;38,0 °C;44,0 °C;3,9 W;0,9 W;0,1 W;0,8 %;57,7 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:56:47;39,0 °C;38,0 °C;37,0 °C;38,0 °C;45,0 °C;4,3 W;1,3 W;0,1 W;1,3 %;57,7 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:56:49;39,0 °C;38,0 °C;37,0 °C;38,0 °C;45,0 °C;3,7 W;0,9 W;0,1 W;1,7 %;57,7 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:56:51;42,0 °C;39,0 °C;39,0 °C;38,0 °C;45,0 °C;6,8 W;3,4 W;0,0 W;7,2 %;57,8 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:56:53;38,0 °C;39,0 °C;38,0 °C;38,0 °C;44,0 °C;4,0 W;1,0 W;0,1 W;0,7 %;57,7 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:56:55;40,0 °C;40,0 °C;37,0 °C;38,0 °C;45,0 °C;5,9 W;2,8 W;0,0 W;5,2 %;57,7 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:56:57;39,0 °C;40,0 °C;39,0 °C;38,0 °C;44,0 °C;6,2 W;3,0 W;0,0 W;4,6 %;57,7 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:56:59;38,0 °C;39,0 °C;37,0 °C;39,0 °C;45,0 °C;4,3 W;1,4 W;0,1 W;2,5 %;57,7 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:57:02;38,0 °C;40,0 °C;37,0 °C;38,0 °C;44,0 °C;6,5 W;3,3 W;0,0 W;8,2 %;57,7 %;44,0 °C;0,0 %;2,4 %
2025-05-25 11:57:04;39,0 °C;38,0 °C;37,0 °C;38,0 °C;44,0 °C;6,0 W;2,9 W;0,0 W;5,7 %;57,6 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:57:06;40,0 °C;39,0 °C;39,0 °C;38,0 °C;45,0 °C;3,9 W;1,1 W;0,1 W;6,4 %;57,6 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:57:08;38,0 °C;39,0 °C;37,0 °C;38,0 °C;45,0 °C;4,0 W;1,0 W;0,1 W;1,3 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:57:10;38,0 °C;38,0 °C;37,0 °C;38,0 °C;44,0 °C;3,9 W;0,9 W;0,1 W;1,2 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:57:12;38,0 °C;40,0 °C;37,0 °C;38,0 °C;45,0 °C;4,4 W;1,3 W;0,1 W;5,9 %;57,6 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:57:14;39,0 °C;40,0 °C;38,0 °C;38,0 °C;44,0 °C;4,1 W;1,0 W;0,1 W;0,7 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:57:16;38,0 °C;39,0 °C;38,0 °C;38,0 °C;45,0 °C;3,8 W;1,0 W;0,1 W;0,8 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:57:18;38,0 °C;39,0 °C;37,0 °C;39,0 °C;45,0 °C;3,7 W;0,8 W;0,1 W;0,0 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:57:20;38,0 °C;39,0 °C;38,0 °C;38,0 °C;46,0 °C;3,7 W;0,9 W;0,1 W;0,7 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:57:22;38,0 °C;39,0 °C;37,0 °C;38,0 °C;45,0 °C;6,3 W;3,0 W;0,0 W;5,5 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:57:24;39,0 °C;39,0 °C;37,0 °C;36,0 °C;44,0 °C;3,9 W;1,0 W;0,1 W;0,9 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:57:26;40,0 °C;41,0 °C;38,0 °C;39,0 °C;45,0 °C;6,0 W;2,9 W;0,0 W;7,1 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:57:28;39,0 °C;42,0 °C;38,0 °C;39,0 °C;44,0 °C;4,7 W;1,7 W;0,0 W;2,4 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:57:30;38,0 °C;38,0 °C;37,0 °C;36,0 °C;44,0 °C;3,8 W;1,0 W;0,1 W;0,9 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:57:32;38,0 °C;39,0 °C;37,0 °C;38,0 °C;44,0 °C;4,0 W;1,0 W;0,1 W;1,2 %;57,6 %;42,0 °C;0,0 %;2,4 %
2025-05-25 11:57:34;38,0 °C;38,0 °C;37,0 °C;38,0 °C;44,0 °C;3,8 W;0,9 W;0,1 W;0,7 %;57,6 %;42,0 °C;0,0 %;2,4 %
2025-05-25 11:57:36;38,0 °C;38,0 °C;37,0 °C;38,0 °C;45,0 °C;3,8 W;0,9 W;0,1 W;1,3 %;57,6 %;42,0 °C;0,0 %;2,4 %
2025-05-25 11:57:38;38,0 °C;38,0 °C;37,0 °C;37,0 °C;45,0 °C;3,8 W;0,8 W;0,1 W;1,2 %;57,6 %;42,0 °C;0,0 %;2,4 %
2025-05-25 11:57:40;38,0 °C;38,0 °C;37,0 °C;38,0 °C;44,0 °C;4,1 W;1,3 W;0,1 W;2,2 %;57,6 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:57:42;39,0 °C;38,0 °C;37,0 °C;39,0 °C;44,0 °C;4,3 W;1,3 W;0,1 W;2,2 %;57,5 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:57:44;38,0 °C;38,0 °C;37,0 °C;38,0 °C;45,0 °C;4,1 W;1,2 W;0,1 W;1,4 %;57,5 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:57:46;38,0 °C;38,0 °C;37,0 °C;38,0 °C;44,0 °C;3,9 W;0,9 W;0,1 W;0,9 %;57,5 %;42,0 °C;0,0 %;2,4 %
2025-05-25 11:57:48;38,0 °C;38,0 °C;37,0 °C;38,0 °C;44,0 °C;6,1 W;3,1 W;0,0 W;5,7 %;57,5 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:57:50;38,0 °C;38,0 °C;37,0 °C;38,0 °C;44,0 °C;3,8 W;0,9 W;0,1 W;0,3 %;57,5 %;42,0 °C;0,0 %;2,4 %
2025-05-25 11:57:52;38,0 °C;38,0 °C;37,0 °C;38,0 °C;43,0 °C;4,2 W;1,1 W;0,1 W;0,9 %;57,5 %;42,0 °C;0,0 %;2,4 %
2025-05-25 11:57:54;41,0 °C;39,0 °C;39,0 °C;39,0 °C;45,0 °C;5,9 W;2,8 W;0,0 W;5,1 %;57,5 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:57:56;39,0 °C;41,0 °C;37,0 °C;38,0 °C;45,0 °C;5,7 W;2,6 W;0,0 W;6,1 %;57,5 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:57:58;38,0 °C;39,0 °C;37,0 °C;39,0 °C;44,0 °C;6,4 W;3,3 W;0,0 W;5,7 %;57,5 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:58:00;40,0 °C;39,0 °C;38,0 °C;38,0 °C;44,0 °C;6,4 W;3,1 W;0,0 W;6,1 %;57,5 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:58:02;40,0 °C;42,0 °C;37,0 °C;39,0 °C;44,0 °C;5,6 W;2,3 W;0,0 W;5,1 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:58:04;39,0 °C;39,0 °C;37,0 °C;39,0 °C;45,0 °C;6,0 W;2,9 W;0,0 W;6,3 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:58:06;39,0 °C;39,0 °C;37,0 °C;38,0 °C;45,0 °C;5,9 W;2,8 W;0,0 W;4,8 %;57,5 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:58:08;38,0 °C;38,0 °C;37,0 °C;36,0 °C;44,0 °C;3,7 W;0,9 W;0,1 W;1,4 %;57,5 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:58:10;38,0 °C;39,0 °C;37,0 °C;39,0 °C;45,0 °C;6,2 W;3,1 W;0,0 W;6,7 %;57,5 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:58:12;39,0 °C;39,0 °C;37,0 °C;38,0 °C;45,0 °C;6,2 W;3,0 W;0,0 W;7,2 %;57,5 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:58:14;39,0 °C;38,0 °C;37,0 °C;39,0 °C;45,0 °C;3,9 W;1,1 W;0,1 W;3,0 %;57,5 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:58:16;38,0 °C;39,0 °C;37,0 °C;38,0 °C;44,0 °C;6,5 W;3,3 W;0,0 W;6,5 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:58:18;38,0 °C;39,0 °C;38,0 °C;38,0 °C;44,0 °C;6,0 W;2,9 W;0,0 W;6,4 %;57,6 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:58:20;38,0 °C;38,0 °C;37,0 °C;38,0 °C;45,0 °C;4,0 W;1,2 W;0,1 W;2,0 %;57,6 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:58:22;38,0 °C;39,0 °C;38,0 °C;38,0 °C;45,0 °C;6,6 W;3,3 W;0,0 W;5,6 %;57,6 %;44,0 °C;0,0 %;2,4 %
2025-05-25 11:58:24;39,0 °C;39,0 °C;37,0 °C;38,0 °C;45,0 °C;5,9 W;2,8 W;0,0 W;6,3 %;57,6 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:58:26;40,0 °C;38,0 °C;37,0 °C;38,0 °C;44,0 °C;3,7 W;1,0 W;0,1 W;1,9 %;57,6 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:58:28;38,0 °C;39,0 °C;37,0 °C;39,0 °C;44,0 °C;6,1 W;3,1 W;0,0 W;5,6 %;57,6 %;44,0 °C;0,0 %;2,4 %
2025-05-25 11:58:30;39,0 °C;39,0 °C;38,0 °C;38,0 °C;44,0 °C;6,0 W;2,8 W;0,0 W;5,8 %;57,6 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:58:32;39,0 °C;39,0 °C;37,0 °C;38,0 °C;44,0 °C;4,0 W;1,1 W;0,1 W;1,7 %;57,6 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:58:34;39,0 °C;39,0 °C;37,0 °C;38,0 °C;45,0 °C;6,2 W;3,1 W;0,0 W;6,5 %;57,6 %;44,0 °C;0,0 %;2,4 %
2025-05-25 11:58:36;38,0 °C;38,0 °C;37,0 °C;38,0 °C;45,0 °C;5,7 W;2,7 W;0,0 W;5,3 %;57,6 %;44,0 °C;0,0 %;2,4 %
2025-05-25 11:58:38;38,0 °C;40,0 °C;38,0 °C;38,0 °C;45,0 °C;3,9 W;1,0 W;0,1 W;1,8 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:58:40;39,0 °C;39,0 °C;36,0 °C;38,0 °C;44,0 °C;3,8 W;0,9 W;0,1 W;1,0 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:58:42;38,0 °C;38,0 °C;36,0 °C;39,0 °C;44,0 °C;4,0 W;0,9 W;0,1 W;1,7 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:58:44;38,0 °C;39,0 °C;37,0 °C;36,0 °C;44,0 °C;3,9 W;1,0 W;0,1 W;0,8 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:58:46;38,0 °C;38,0 °C;37,0 °C;36,0 °C;44,0 °C;3,8 W;0,9 W;0,1 W;0,5 %;57,6 %;42,0 °C;0,0 %;2,4 %
2025-05-25 11:58:48;41,0 °C;41,0 °C;37,0 °C;38,0 °C;44,0 °C;6,3 W;3,1 W;0,0 W;6,1 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:58:50;39,0 °C;39,0 °C;38,0 °C;38,0 °C;43,0 °C;3,6 W;0,8 W;0,1 W;2,0 %;57,6 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:58:52;41,0 °C;41,0 °C;38,0 °C;39,0 °C;44,0 °C;6,1 W;2,9 W;0,0 W;6,2 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:58:54;37,0 °C;42,0 °C;36,0 °C;40,0 °C;44,0 °C;5,3 W;2,2 W;0,0 W;5,1 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:58:56;38,0 °C;39,0 °C;38,0 °C;38,0 °C;44,0 °C;6,3 W;3,1 W;0,0 W;4,8 %;57,6 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:58:58;37,0 °C;38,0 °C;37,0 °C;38,0 °C;46,0 °C;3,8 W;1,0 W;0,1 W;2,3 %;57,6 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:59:00;42,0 °C;40,0 °C;39,0 °C;39,0 °C;45,0 °C;6,1 W;2,9 W;0,0 W;6,3 %;57,6 %;44,0 °C;0,0 %;2,4 %
2025-05-25 11:59:02;41,0 °C;43,0 °C;37,0 °C;38,0 °C;45,0 °C;6,6 W;3,3 W;0,0 W;6,5 %;57,6 %;44,0 °C;0,0 %;2,4 %
2025-05-25 11:59:04;38,0 °C;38,0 °C;38,0 °C;38,0 °C;45,0 °C;5,1 W;2,1 W;0,0 W;4,3 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:59:06;40,0 °C;39,0 °C;39,0 °C;38,0 °C;45,0 °C;4,2 W;1,2 W;0,0 W;0,4 %;57,6 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:59:08;42,0 °C;43,0 °C;44,0 °C;40,0 °C;46,0 °C;12,0 W;7,4 W;0,2 W;8,4 %;56,8 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:59:10;38,0 °C;39,0 °C;37,0 °C;38,0 °C;46,0 °C;4,5 W;1,3 W;0,1 W;0,9 %;56,8 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:59:12;39,0 °C;39,0 °C;37,0 °C;36,0 °C;45,0 °C;7,0 W;3,6 W;0,0 W;5,4 %;57,0 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:59:14;38,0 °C;39,0 °C;37,0 °C;36,0 °C;45,0 °C;3,7 W;0,9 W;0,1 W;0,9 %;56,9 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:59:16;37,0 °C;39,0 °C;38,0 °C;38,0 °C;46,0 °C;4,1 W;1,1 W;0,1 W;0,3 %;56,8 %;42,0 °C;0,0 %;2,4 %
2025-05-25 11:59:18;37,0 °C;39,0 °C;36,0 °C;38,0 °C;45,0 °C;3,7 W;1,0 W;0,1 W;0,8 %;56,8 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:59:20;38,0 °C;39,0 °C;38,0 °C;38,0 °C;44,0 °C;3,6 W;0,8 W;0,1 W;0,8 %;56,8 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:59:22;37,0 °C;38,0 °C;37,0 °C;38,0 °C;44,0 °C;6,2 W;2,9 W;0,0 W;5,6 %;56,8 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:59:24;37,0 °C;38,0 °C;37,0 °C;38,0 °C;44,0 °C;3,9 W;0,9 W;0,1 W;0,8 %;56,8 %;42,0 °C;0,0 %;2,4 %
2025-05-25 11:59:26;38,0 °C;38,0 °C;37,0 °C;38,0 °C;44,0 °C;3,7 W;0,8 W;0,1 W;0,4 %;56,8 %;42,0 °C;0,0 %;2,4 %
2025-05-25 11:59:28;38,0 °C;38,0 °C;38,0 °C;38,0 °C;44,0 °C;3,7 W;0,8 W;0,1 W;0,1 %;56,8 %;42,0 °C;0,0 %;2,4 %
2025-05-25 11:59:30;38,0 °C;40,0 °C;37,0 °C;38,0 °C;45,0 °C;3,9 W;1,1 W;0,1 W;1,2 %;56,8 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:59:32;38,0 °C;39,0 °C;37,0 °C;38,0 °C;44,0 °C;6,8 W;3,5 W;0,0 W;5,6 %;56,7 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:59:34;38,0 °C;39,0 °C;37,0 °C;38,0 °C;44,0 °C;5,5 W;2,5 W;0,0 W;5,6 %;56,7 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:59:36;38,0 °C;39,0 °C;36,0 °C;38,0 °C;44,0 °C;3,8 W;1,1 W;0,1 W;1,7 %;56,8 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:59:38;38,0 °C;39,0 °C;37,0 °C;36,0 °C;45,0 °C;5,9 W;2,7 W;0,0 W;5,3 %;56,7 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:59:40;38,0 °C;39,0 °C;37,0 °C;38,0 °C;45,0 °C;5,8 W;2,8 W;0,0 W;6,2 %;56,7 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:59:42;38,0 °C;38,0 °C;37,0 °C;36,0 °C;44,0 °C;4,4 W;1,4 W;0,1 W;1,8 %;56,7 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:59:44;38,0 °C;39,0 °C;37,0 °C;38,0 °C;45,0 °C;6,2 W;3,1 W;0,0 W;5,6 %;56,7 %;43,0 °C;0,0 %;2,4 %
2025-05-25 11:59:46;38,0 °C;39,0 °C;37,0 °C;36,0 °C;45,0 °C;6,2 W;3,0 W;0,0 W;5,1 %;56,7 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:59:48;38,0 °C;39,0 °C;37,0 °C;38,0 °C;44,0 °C;3,6 W;1,0 W;0,1 W;1,4 %;56,7 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:59:50;38,0 °C;39,0 °C;37,0 °C;38,0 °C;45,0 °C;6,3 W;3,2 W;0,0 W;5,5 %;56,7 %;44,0 °C;0,0 %;2,4 %
2025-05-25 11:59:52;38,0 °C;40,0 °C;38,0 °C;38,0 °C;45,0 °C;6,6 W;3,3 W;0,0 W;5,7 %;56,7 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:59:54;38,0 °C;40,0 °C;37,0 °C;38,0 °C;44,0 °C;3,9 W;1,0 W;0,1 W;2,0 %;56,7 %;0,0 °C;0,0 %;2,4 %
2025-05-25 11:59:56;38,0 °C;38,0 °C;37,0 °C;38,0 °C;44,0 °C;6,1 W;3,0 W;0,0 W;5,0 %;56,8 %;44,0 °C;0,0 %;2,4 %
2025-05-25 11:59:59;39,0 °C;40,0 °C;37,0 °C;38,0 °C;45,0 °C;5,8 W;2,8 W;0,0 W;4,7 %;56,8 %;0,0 °C;0,0 %;2,4 %
2025-05-25 12:00:01;39,0 °C;39,0 °C;37,0 °C;38,0 °C;44,0 °C;4,0 W;1,2 W;0,1 W;1,6 %;56,8 %;0,0 °C;0,0 %;2,4 %
2025-05-25 12:00:03;39,0 °C;39,0 °C;37,0 °C;38,0 °C;44,0 °C;4,4 W;1,3 W;0,1 W;0,9 %;56,8 %;43,0 °C;0,0 %;2,4 %
2025-05-25 12:00:05;38,0 °C;41,0 °C;37,0 °C;38,0 °C;46,0 °C;5,7 W;2,1 W;0,1 W;1,0 %;56,9 %;43,0 °C;0,0 %;2,4 %
2025-05-25 12:00:07;39,0 °C;40,0 °C;40,0 °C;38,0 °C;45,0 °C;5,4 W;1,8 W;0,0 W;1,6 %;57,3 %;43,0 °C;0,0 %;2,4 %
2025-05-25 12:00:09;38,0 °C;39,0 °C;38,0 °C;38,0 °C;45,0 °C;5,9 W;2,1 W;0,0 W;1,7 %;57,3 %;43,0 °C;0,0 %;2,4 %
2025-05-25 12:00:11;42,0 °C;45,0 °C;41,0 °C;43,0 °C;45,0 °C;4,5 W;1,4 W;0,0 W;4,5 %;57,3 %;43,0 °C;0,0 %;2,4 %
2025-05-25 12:00:13;42,0 °C;45,0 °C;45,0 °C;38,0 °C;44,0 °C;10,9 W;6,6 W;0,2 W;15,0 %;58,5 %;0,0 °C;0,0 %;2,4 %
2025-05-25 12:00:15;41,0 °C;43,0 °C;45,0 °C;45,0 °C;47,0 °C;12,1 W;7,8 W;0,1 W;24,0 %;59,3 %;0,0 °C;0,0 %;2,4 %
2025-05-25 12:00:17;43,0 °C;46,0 °C;43,0 °C;45,0 °C;46,0 °C;15,8 W;11,3 W;0,1 W;19,4 %;60,4 %;0,0 °C;0,0 %;2,4 %
2025-05-25 12:00:19;42,0 °C;43,0 °C;42,0 °C;41,0 °C;46,0 °C;16,7 W;12,1 W;0,1 W;18,8 %;61,7 %;44,0 °C;0,0 %;4,1 %
2025-05-25 12:00:21;45,0 °C;46,0 °C;41,0 °C;41,0 °C;46,0 °C;13,6 W;9,2 W;0,3 W;10,8 %;61,4 %;43,0 °C;0,0 %;4,1 %
2025-05-25 12:00:23;40,0 °C;45,0 °C;41,0 °C;41,0 °C;45,0 °C;14,0 W;9,9 W;0,1 W;6,1 %;62,1 %;43,0 °C;0,0 %;4,1 %
2025-05-25 12:00:25;45,0 °C;43,0 °C;44,0 °C;46,0 °C;46,0 °C;10,1 W;6,1 W;0,1 W;6,4 %;60,9 %;44,0 °C;100,0 %;72,1 %
2025-05-25 12:00:27;45,0 °C;42,0 °C;43,0 °C;40,0 °C;47,0 °C;12,6 W;8,2 W;0,2 W;7,7 %;61,4 %;45,0 °C;100,0 %;72,1 %
2025-05-25 12:00:29;45,0 °C;46,0 °C;42,0 °C;44,0 °C;47,0 °C;14,6 W;10,2 W;0,2 W;9,7 %;61,0 %;45,0 °C;100,0 %;72,1 %
2025-05-25 12:00:31;41,0 °C;42,0 °C;40,0 °C;44,0 °C;46,0 °C;13,0 W;8,5 W;0,3 W;9,6 %;61,4 %;45,0 °C;100,0 %;72,1 %
2025-05-25 12:00:33;42,0 °C;42,0 °C;45,0 °C;44,0 °C;46,0 °C;12,9 W;8,4 W;0,2 W;9,5 %;61,0 %;45,0 °C;100,0 %;72,1 %
2025-05-25 12:00:35;42,0 °C;45,0 °C;44,0 °C;39,0 °C;46,0 °C;10,1 W;6,2 W;0,2 W;8,1 %;61,5 %;45,0 °C;100,0 %;72,1 %
2025-05-25 12:00:37;41,0 °C;43,0 °C;40,0 °C;40,0 °C;47,0 °C;9,1 W;4,9 W;0,2 W;6,9 %;60,9 %;45,0 °C;100,0 %;72,1 %
2025-05-25 12:00:39;41,0 °C;40,0 °C;41,0 °C;40,0 °C;46,0 °C;6,4 W;3,1 W;0,0 W;6,1 %;60,9 %;46,0 °C;100,0 %;72,1 %
2025-05-25 12:00:41;40,0 °C;41,0 °C;41,0 °C;40,0 °C;47,0 °C;6,1 W;2,9 W;0,1 W;6,6 %;60,8 %;46,0 °C;100,0 %;72,1 %
2025-05-25 12:00:43;40,0 °C;39,0 °C;41,0 °C;40,0 °C;47,0 °C;5,9 W;2,7 W;0,0 W;5,6 %;60,7 %;46,0 °C;100,0 %;72,1 %
2025-05-25 12:00:45;41,0 °C;40,0 °C;42,0 °C;41,0 °C;46,0 °C;9,1 W;5,1 W;0,1 W;6,6 %;60,8 %;46,0 °C;100,0 %;72,1 %
2025-05-25 12:00:47;41,0 °C;40,0 °C;41,0 °C;40,0 °C;47,0 °C;6,8 W;3,2 W;0,0 W;5,8 %;60,8 %;46,0 °C;100,0 %;72,1 %
2025-05-25 12:00:49;40,0 °C;41,0 °C;40,0 °C;40,0 °C;47,0 °C;7,0 W;3,6 W;0,0 W;7,5 %;60,8 %;46,0 °C;100,0 %;72,1 %
2025-05-25 12:00:51;41,0 °C;40,0 °C;40,0 °C;42,0 °C;47,0 °C;5,9 W;2,6 W;0,0 W;5,1 %;60,8 %;46,0 °C;100,0 %;72,1 %
2025-05-25 12:00:53;42,0 °C;41,0 °C;43,0 °C;40,0 °C;46,0 °C;7,6 W;3,9 W;0,0 W;7,1 %;60,8 %;46,0 °C;100,0 %;72,1 %
2025-05-25 12:00:55;43,0 °C;43,0 °C;42,0 °C;40,0 °C;47,0 °C;7,4 W;3,8 W;0,1 W;6,9 %;60,8 %;46,0 °C;100,0 %;72,1 %
2025-05-25 12:00:57;43,0 °C;45,0 °C;41,0 °C;41,0 °C;47,0 °C;6,9 W;3,2 W;0,1 W;5,1 %;60,8 %;46,0 °C;100,0 %;72,1 %
2025-05-25 12:00:59;42,0 °C;45,0 °C;40,0 °C;40,0 °C;46,0 °C;8,8 W;5,0 W;0,1 W;5,2 %;60,9 %;46,0 °C;100,0 %;72,1 %
2025-05-25 12:01:01;40,0 °C;41,0 °C;41,0 °C;39,0 °C;47,0 °C;6,3 W;2,8 W;0,0 W;3,6 %;60,9 %;46,0 °C;100,0 %;72,1 %
2025-05-25 12:01:03;46,0 °C;45,0 °C;44,0 °C;41,0 °C;49,0 °C;10,8 W;6,6 W;0,1 W;8,2 %;61,1 %;46,0 °C;100,0 %;72,1 %
