Timestamp,Relative Time (s),CPU Usage (%),Memory Usage (%),Disk Read (Mo/s),Disk Write (Mo/s),Network (Ko/s),CPU Temperature (°C),Encrypted Files,Encrypted Disk Usage (%),Encrypted Files Size (Mo),Encryption Speed (o/s),Mode,Attack Type,Attack,Host,Measurement,Run
19:57:34.080,117.08,0.0,20.2,0.0,0.0,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:35.140,118.14,0.0,20.2,0.0,0.0,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:36.200,119.2,0.5,20.2,0.0,0.02,0.0,58.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:37.250,120.25,0.0,20.2,0.0,0.0,0.0,57.4,0,0.0,0.0,0,Attack,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:38.310,121.31,0.0,20.2,0.0,0.0,0.0,57.9,0,0.0,0.0,0,Attack,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:39.370,122.37,0.0,20.2,0.0,0.08,0.0,57.4,0,0.0,0.0,0,Attack,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:40.430,123.43,11.7,20.2,0.01,0.0,0.0,58.9,802,96.9,1.95,2048634,Attack,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:41.460,124.46,0.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Attack,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:42.490,125.49,0.0,20.2,0.0,0.38,0.0,58.4,802,96.9,1.95,0,Attack,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:43.530,126.53,0.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Attack,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:44.560,127.56,0.5,20.2,0.0,3.28,0.0,58.9,802,96.9,1.95,0,Attack,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:45.590,128.59,0.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Attack,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:46.670,129.67,0.0,20.2,0.0,0.0,0.0,58.9,802,96.9,1.95,0,Attack,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:47.740,130.74,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:48.830,131.83,0.5,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:49.910,132.91,0.0,20.2,0.0,0.29,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:50.980,133.98,0.0,20.2,0.0,0.07,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:52.070,135.07,0.5,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:53.150,136.15,0.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
